"","id","org","year","donor","donor_specific","type_donor","internal_donor","donor_continent","amount_nominal","amount_currency2","amount_currency","earmarked","hq","full_series","granularity","source","page","accessed","link","comment","assign","value","amount_nominal_usd","operations","issue_area","issue_area2","issue_area3","staff","comments","staff_quantile","recipient_quantile"
"3916",9208,"IOM",2012,"Serbia","assessed contribution","public","no","Europe",15795,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2012","46-51",2022-02-15,"https://governingbodies.iom.int/system/files/migrated_files/about-iom/governing-bodies/en/council/103/MC_2376.pdf","outstanding contributions were deducted","remo",0.937684,16844.6939480678,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"3917",9075,"IOM",2011,"United States","voluntary contribution","public","no","North America",377550566,"USD","USD",NA,NA,TRUE,"very granular","iom_fr_2011","50",2022-02-15,"https://governingbodies.iom.int/system/files/jahia/webdav/shared/shared/mainsite/about_iom/en/council/101/MC_2345.pdf",NA,"remo",1,377550566,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"3918",21007,"WHO",2009,"UN","voluntary contributions","public","no",NA,233326577.94,"USD","USD",NA,NA,TRUE,"very granular","who_fr_2008-9","14",2022-01-11,"https://apps.who.int/iris/bitstream/handle/10665/2403/A63_32-en.pdf?sequence=1&isAllowed=y","Voluntary contributions divided by percentages","R",1,233326577.94,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3919",28550,"WTO",2006,"Brunei Darussalam",NA,"public","no","Asia",62532,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2006","108-11",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.253843,49872.2726848577,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"3920",21203,"WHO",2016,"FIA Foundation for the Automobile and Society",NA,"private","no",NA,7500,"USD","USD",NA,NA,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,7500,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3921",17608,"UNOG",2010,"Nicaragua","assessed contribution","public","no","Latin America",6355.57324383604,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2010","8-13",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2010-11","remo",1,6355.57324383604,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"3922",31850,"WHO",2016,"Mongolia","assessed contributions","public","no","Asia",13940,"USD","USD",NA,NA,TRUE,"very granular","CEB Portal","-",2022-04-09,"https://unsceb.org/fs-revenue-government-donor",NA,"livio",1,13940,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3923",18437,"UNOG",2014,"United States","assessed contribution","public","no","North America",68422863.8534712,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2014","7-10",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2014-15","remo",1,68422863.8534712,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"3924",8653,"IOM",2009,"Cambodia","assessed contribution","public","no","Asia",425,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2009","29-33",2022-02-15,"https://www.iom.int/resources/mc/2293-financial-report-year-ended-31-december-2009-1","outstanding contributions were deducted","remo",1.088142,390.574024346087,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"3925",8350,"IOM",2007,"Congo","assessed contribution","public","no","Africa",12779,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2007","24-28",2022-02-15,"https://www.iom.int/sites/g/files/tmzbdl486/files/jahia/webdav/shared/shared/mainsite/about_iom/docs/financial_report_2007.pdf","outstanding contributions were deducted","remo",1.200366,10645.91966117,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"3926",9484,"IOM",2014,"Haiti","voluntary contribution","public","no","Latin America",3917238,"USD","USD",NA,NA,TRUE,"very granular","iom_fr_2014","64-65",2022-02-15,"https://governingbodies.iom.int/system/files/en/council/106/C106-4-Financial-Report-2014.pdf",NA,"remo",1,3917238,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"3927",25155,"WHO",2021,"Liberia",NA,"public","no","Africa",1300000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,1300000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3928",19836,"WHO",2000,"United Arab Emirates",NA,"public","no","Middle East",726485,"USD","USD",NA,NA,FALSE,"very granular","who_fr_2000-1","51-55",2022-01-10,"https://apps.who.int/iris/bitstream/handle/10665/78481/ea5525.pdf?sequence=1&isAllowed=y","Assessed contributions; covering 2000 and 2001","R",1,726485,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3929",2257,"ICRC",2006,"Spain",NA,"public","no","Europe",14705625,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2006","398-403",2022-02-22,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.253843,11728442.0776764,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"3930",19731,"WHO",2000,"Equatorial Guinea",NA,"public","no","Africa",4200,"USD","USD",NA,NA,FALSE,"very granular","who_fr_2000-1","51-55",2022-01-10,"https://apps.who.int/iris/bitstream/handle/10665/78481/ea5525.pdf?sequence=1&isAllowed=y","Assessed contributions; covering 2000 and 2001","R",1,4200,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3931",30869,"WHO",2020,"United Kingdom","core voluntary","public","no","Europe",59791000,"USD","USD",NA,NA,TRUE,"very granular","WHO Budget Platform","-",2022-04-09,"http://open.who.int/2018-19/home",NA,"livio",1,59791000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3932",30401,"WTO",2018,"Chile",NA,"public","no","Latin America",760495,"CHF","CHF",NA,NA,TRUE,"very granular","ar_wto_2018","200-1",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",0.977883,777695.286654948,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"3933",14499,"UNHCR",2013,"UN","Democratic Republic of the Congo Pooled Fund","public","no",NA,925471,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2013","118-121",2021-12-26,"https://www.unhcr.org/publications/fundraising/539809dc0/unhcr-global-report-2013-funding-unhcrs-programmes.html",NA,"R",1,925471,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"3934",26051,"WIPO",2012,"Hungary",NA,"public","no","Europe",136737,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2012-3","225-228",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2012_2013.pdf",NA,"R",0.937684,145824.179574356,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"3935",6029,"ILO",2014,"Business Development Center (BDC) of Jordan","Integrating the ILO Entrepreneurship Education Programme KAB in Vocational High Schools and Community Colleges in Jordan","private","no",NA,79075,"USD","USD",NA,NA,TRUE,"very granular","ILO Development Cooperation Dashboard (CSV)",NA,2022-01-03,"https://www.ilo.org/DevelopmentCooperationDashboard/#bwgtqc6","Only includes programs with positive expenditure values; accuracy/completeness of data questionable","remo",1,79075,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"3936",1557,"ICRC",2001,"Mali",NA,"public","no","Africa",15000,"CHF","CHF",NA,NA,FALSE,"very granular","ar_icrc_2001","434-43",2022-10-11,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.687615,8888.28316885071,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"3937",26224,"WIPO",2013,"Georgia",NA,"public","no","Asia",11395,"CHF","CHF",NA,NA,TRUE,"very granular","wipo_pbr_2012-3","225-228",2022-01-13,"https://www.wipo.int/export/sites/www/about-wipo/en/budget/pdf/budget_2012_2013.pdf",NA,"R",0.926904,12293.6140096493,"non-field","Labour, Economic Affairs, Science","Prosperity","Patents",1162,"Staff: as of Sept. 2018","3rd_quantile","4th_quantile"
"3938",899,"Global Fund",2004,"South Korea",NA,"public","no","Asia",500000,"USD","USD",NA,NA,TRUE,"very granular","ar_globalfund_2004","26, 27",2021-12-21,"https://www.theglobalfund.org/en/archive/annual-reports/",NA,"livio",1,500000,"non-field","Health","Health","AIDS, Tuberculosis, Malaria",700,"Operations: GF invests money into countries, research, local implementors; Staff: as of 2022","3rd_quantile","1st_quantile"
"3939",25289,"WHO",2021,"Rotary Foundation",NA,"private","no",NA,1500000,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,1500000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3940",14600,"UNHCR",2014,"Kyrgyzstan",NA,"public","no","Asia",71154,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2014","144-147",2021-12-26,"https://www.unhcr.org/publications/fundraising/5575a78d0/unhcr-global-report-2014-funding-unhcrs-programmes.html",NA,"R",1,71154,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"3941",6659,"ILO",2017,"Belize",NA,"public","no","Latin America",2,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2017","71-77",2022-01-04,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_480366.pdf","Assessed contributions according to UN allocations assessment","remo",0.984692,2.0310919556572,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"3942",16233,"UNOG",2003,"Kenya","assessed contribution","public","no","Africa",10616.4998,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2003","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2002-3","remo",1,10616.4998,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"3943",14374,"UNHCR",2012,"Sweden",NA,"public","no","Europe",118301246,"USD","USD",NA,NA,TRUE,"very granular","unhcr_fr_2012","108-111",2021-12-25,"https://www.unhcr.org/publications/fundraising/51b1d6210/unhcr-global-report-2012-funding-unhcrs-programmes.html",NA,"R",1,118301246,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"3944",31539,"WHO",2017,"Italy","voluntary thematic","public","no","Europe",66023,"USD","USD",NA,NA,TRUE,"very granular","WHO Budget Platform","-",2022-04-09,"http://open.who.int/2018-19/home",NA,"livio",1,66023,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3945",2745,"ICRC",2010,"Montenegro",NA,"public","no","Europe",1730,"CHF","CHF",NA,NA,TRUE,"very granular","ar_icrc_2010","530-5",2022-10-12,"https://blogs.icrc.org/cross-files/annual-reports/",NA,"livio",1.042906,1658.82639470863,"field","Humanitarian Law and Action","Peace","Humanitarian",20000,"Staff: as of 2022","1st_quantile","2nd_quantile"
"3946",27679,"WTO",2000,"Bangladesh",NA,"public","no","Asia",125334,"CHF","CHF",NA,NA,FALSE,"very granular","ar_wto_2000","114-7",2022-01-06,"https://www.wto.org/english/res_e/publications_e/publ_by_title_e.htm",NA,"livio",1.688843,74212.9374962622,"non-field","Labour, Economic Affairs, Science","Prosperity","Trade",625,"Staff: as of 2022","4th_quantile","3rd_quantile"
"3947",22554,"WHO",2017,"UN","United Nations Foundation","public","no",NA,429500,"USD","USD",NA,FALSE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,429500,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3948",15667,"UNOG",2000,"Kenya","assessed contribution","public","no","Africa",7401.12048180037,"USD","USD",NA,NA,FALSE,"very granular","UN_Sec_Contr_2000","8-12",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2000-1","remo",1,7401.12048180037,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"3949",6071,"ILO",2014,"Global Issues Group","Public-Private Partnership (PPP) between the Chocolate and Cocoa Industry and the ILO to Combat Child Labour in Cocoa Growing Communities in Ghana and Cote d'Ivoire (preparatory phase)","private","no",NA,6582,"USD","USD",NA,NA,TRUE,"very granular","ILO Development Cooperation Dashboard (CSV)",NA,2022-01-03,"https://www.ilo.org/DevelopmentCooperationDashboard/#bwgtqc6","Only includes programs with positive expenditure values; accuracy/completeness of data questionable","remo",1,6582,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
"3950",16259,"UNOG",2003,"Mongolia","assessed contribution","public","no","Asia",1327.136194,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2003","2-7",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2002-3","remo",1,1327.136194,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"3951",17271,"UNOG",2008,"Timor-Leste","assessed contribution","public","no","Asia",1910.7227667276,"USD","USD",NA,NA,TRUE,"very granular","UN_Sec_Contr_2008","8-13",2022-03-14,"https://www.un.org/en/ga/contributions/budget.shtml","Contribution to regular budget * percentage of UNOG in overall UN Secretariat budget in 2008-9","remo",1,1910.7227667276,"non-field","Peace","Peace","Dialogue and Coordination",1600,"Staff: as of 2022","2nd_quantile","3rd_quantile"
"3952",13797,"UNHCR",2008,NA,"Republic of Korea","private","no",NA,79609,"USD","USD",NA,NA,TRUE,"partially granular","unhcr_fr_2008","70-72",2021-12-25,"https://www.unhcr.org/publications/fundraising/4a2d1a4b2/unhcr-global-report-2008-funding-unhcrs-programmes.html","Private Donors","R",1,79609,"field","Humanitarian Law and Action","Peace","Migration",17878,"Staff: 87% based in the field; as of Dec. 2020","1st_quantile","1st_quantile"
"3953",7812,"IOM",2002,"Switzerland","assessed contribution","public","no","Europe",515345,"CHF","CHF",NA,NA,TRUE,"very granular","iom_fr_2002","19-20",2022-02-14,"https://www.iom.int/resources/mc/2113-financial-report-year-ended-31-december-2002","outstanding contributions were deducted","remo",1.558607,330644.607652859,"field","Humanitarian Law and Action","Peace","Migration",13844,"Staff: 95% based in the field; as of 2019","1st_quantile","1st_quantile"
"3954",23833,"WHO",2019,"UN","United Nations Entity for Gender Equality and the Empowerment of Women (UN Women)","public","no",NA,229500,"USD","USD",NA,TRUE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,229500,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3955",22494,"WHO",2017,"UN","Central Emergency Response Fund CERF","public","no",NA,1650000,"USD","USD",NA,TRUE,TRUE,"very granular","WHO Budget Platform",NA,2022-02-10,"http://open.who.int/2020-21/contributors/contributor",NA,"livio",1,1650000,"non-field","Health","Health","Public Health",7958,"Staff: as of Aug. 2018","1st_quantile","1st_quantile"
"3956",6655,"ILO",2017,"Bangladesh",NA,"public","no","Asia",37876,"CHF","CHF",NA,NA,TRUE,"very granular","ilo_fr_2017","71-77",2022-01-04,"https://www.ilo.org/wcmsp5/groups/public/---ed_norm/---relconf/documents/meetingdocument/wcms_480366.pdf","Assessed contributions according to UN allocations assessment","remo",0.984692,38464.8194562361,"non-field","Labour, Economic Affairs, Science","Prosperity","Labor Conditions",3381,"Staff: as of Dec. 2020","2nd_quantile","2nd_quantile"
